STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,Year
6451099999,1940-09-17,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",61.7,4,9999.9,0,1006.2,4,999.9,0,5.9,4,26.9,4,29.9,999.9,66.0, ,54.0, ,0.1,F,999.9,10000,1940
6451099999,1940-09-18,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",58.5,4,9999.9,0,1013.2,4,999.9,0,6.8,4,17.2,4,23.9,999.9,68.0, ,54.0, ,0.02,E,999.9,0,1940
6451099999,1940-09-20,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",61.2,4,9999.9,0,1005.1,4,999.9,0,5.9,4,17.0,4,23.9,999.9,68.0, ,57.0, ,0.16,F,999.9,10000,1940
6451099999,1940-09-21,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",55.0,4,9999.9,0,1009.5,4,999.9,0,3.0,4,4.5,4,8.9,999.9,61.0, ,54.0, ,0.18,F,999.9,10000,1940
6451099999,1940-09-22,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",58.7,4,9999.9,0,1015.6,4,999.9,0,2.5,4,2.5,4,5.1,999.9,66.0, ,52.0, ,0.02,E,999.9,100000,1940
6451099999,1940-09-24,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",54.5,4,9999.9,0,1017.5,4,999.9,0,3.9,4,5.2,4,8.9,999.9,63.0, ,48.0, ,0.06,F,999.9,10000,1940
6451099999,1940-09-25,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",51.8,4,9999.9,0,1020.1,4,999.9,0,4.5,4,2.7,4,8.9,999.9,61.0, ,43.0, ,0.01,E,999.9,10000,1940
6451099999,1940-09-26,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",51.5,4,9999.9,0,1026.1,4,999.9,0,4.8,4,2.5,4,5.1,999.9,57.0,*,43.0, ,0.02,E,999.9,0,1940
6451099999,1940-09-27,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",51.0,4,9999.9,0,1023.7,4,999.9,0,2.3,4,5.5,4,13.0,999.9,61.0, ,43.0, ,0.02,E,999.9,100000,1940
6451099999,1940-09-28,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",54.3,4,9999.9,0,1015.3,4,999.9,0,3.4,4,9.0,4,13.0,999.9,59.0, ,50.0,*,0.02,E,999.9,10000,1940
6451099999,1940-09-29,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",50.3,4,9999.9,0,1020.3,4,999.9,0,5.9,4,4.5,4,8.9,999.9,59.0, ,45.0, ,0.02,E,999.9,0,1940
6451099999,1940-09-30,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",43.5,4,9999.9,0,1023.4,4,999.9,0,5.6,4,5.5,4,13.0,999.9,54.0, ,34.0, ,0.0,I,999.9,0,1940
